relative_path,file_type,file_size_mb,modified_time,category,likely_role,tracked_by_git,ignored_by_git,recommendation
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1425.csv,.csv,1.261,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1426.csv,.csv,1.260,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1427.csv,.csv,1.261,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1428.csv,.csv,1.261,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1429.csv,.csv,1.260,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/143.csv,.csv,1.275,2019-01-31T20:12:10,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1430.csv,.csv,1.260,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1431.csv,.csv,1.260,2019-01-31T20:15:36,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1432.csv,.csv,1.260,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1433.csv,.csv,1.260,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1434.csv,.csv,1.259,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1435.csv,.csv,1.260,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1436.csv,.csv,1.261,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1437.csv,.csv,1.261,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1438.csv,.csv,1.259,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1439.csv,.csv,1.253,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/144.csv,.csv,1.274,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1440.csv,.csv,1.253,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1441.csv,.csv,1.253,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1442.csv,.csv,1.253,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1443.csv,.csv,1.254,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1444.csv,.csv,1.250,2019-01-31T20:15:38,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1445.csv,.csv,1.248,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1446.csv,.csv,1.240,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1447.csv,.csv,1.238,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1448.csv,.csv,1.239,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1449.csv,.csv,1.240,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/145.csv,.csv,1.275,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1450.csv,.csv,1.240,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1451.csv,.csv,1.244,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1452.csv,.csv,1.245,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1453.csv,.csv,1.245,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1454.csv,.csv,1.244,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1455.csv,.csv,1.241,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1456.csv,.csv,1.234,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1457.csv,.csv,1.232,2019-01-31T20:15:40,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1458.csv,.csv,1.232,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1459.csv,.csv,1.233,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/146.csv,.csv,1.275,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1460.csv,.csv,1.233,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1461.csv,.csv,1.233,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1462.csv,.csv,1.235,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1463.csv,.csv,1.235,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1464.csv,.csv,1.234,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1465.csv,.csv,1.233,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1466.csv,.csv,1.228,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1467.csv,.csv,1.227,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1468.csv,.csv,1.227,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1469.csv,.csv,1.228,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/147.csv,.csv,1.274,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1470.csv,.csv,1.226,2019-01-31T20:15:42,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1471.csv,.csv,1.226,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1472.csv,.csv,1.227,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1473.csv,.csv,1.227,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1474.csv,.csv,1.228,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1475.csv,.csv,1.228,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1476.csv,.csv,1.228,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1477.csv,.csv,1.227,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1478.csv,.csv,1.227,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1479.csv,.csv,1.225,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/148.csv,.csv,1.274,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1480.csv,.csv,1.225,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1481.csv,.csv,1.225,2019-01-31T20:15:44,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1482.csv,.csv,1.226,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1483.csv,.csv,1.225,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1484.csv,.csv,1.225,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1485.csv,.csv,1.226,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1486.csv,.csv,1.226,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1487.csv,.csv,1.225,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1488.csv,.csv,1.225,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1489.csv,.csv,1.226,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/149.csv,.csv,1.275,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1490.csv,.csv,1.226,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1491.csv,.csv,1.225,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1492.csv,.csv,1.225,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1493.csv,.csv,1.225,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1494.csv,.csv,1.224,2019-01-31T20:15:46,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1495.csv,.csv,1.223,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1496.csv,.csv,1.223,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1497.csv,.csv,1.223,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1498.csv,.csv,1.224,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1499.csv,.csv,1.223,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/15.csv,.csv,1.273,2019-01-31T20:11:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/150.csv,.csv,1.274,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1500.csv,.csv,1.220,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1501.csv,.csv,1.220,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1502.csv,.csv,1.222,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1503.csv,.csv,1.223,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1504.csv,.csv,1.224,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1505.csv,.csv,1.224,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1506.csv,.csv,1.224,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1507.csv,.csv,1.225,2019-01-31T20:15:48,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1508.csv,.csv,1.225,2019-01-31T20:15:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1509.csv,.csv,1.221,2019-01-31T20:15:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/151.csv,.csv,1.274,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1510.csv,.csv,1.221,2019-01-31T20:15:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1511.csv,.csv,1.222,2019-01-31T20:15:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1512.csv,.csv,1.223,2019-01-31T20:15:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1513.csv,.csv,1.222,2019-01-31T20:15:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1514.csv,.csv,1.222,2019-01-31T20:15:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/1515.csv,.csv,1.224,2019-01-31T20:15:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/152.csv,.csv,1.275,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/153.csv,.csv,1.274,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/154.csv,.csv,1.275,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/155.csv,.csv,1.274,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/156.csv,.csv,1.274,2019-01-31T20:12:12,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/157.csv,.csv,1.275,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/158.csv,.csv,1.275,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/159.csv,.csv,1.274,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/16.csv,.csv,1.273,2019-01-31T20:11:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/160.csv,.csv,1.274,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/161.csv,.csv,1.273,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/162.csv,.csv,1.274,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/163.csv,.csv,1.275,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/164.csv,.csv,1.275,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/165.csv,.csv,1.276,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/166.csv,.csv,1.275,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/167.csv,.csv,1.275,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/168.csv,.csv,1.276,2019-01-31T20:12:14,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/169.csv,.csv,1.274,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/17.csv,.csv,1.273,2019-01-31T20:11:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/170.csv,.csv,1.275,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/171.csv,.csv,1.274,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/172.csv,.csv,1.275,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/173.csv,.csv,1.274,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/174.csv,.csv,1.275,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/175.csv,.csv,1.275,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/176.csv,.csv,1.275,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/177.csv,.csv,1.275,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/178.csv,.csv,1.275,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/179.csv,.csv,1.274,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/18.csv,.csv,1.273,2019-01-31T20:11:50,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/180.csv,.csv,1.275,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/181.csv,.csv,1.275,2019-01-31T20:12:16,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/182.csv,.csv,1.274,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/183.csv,.csv,1.275,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/184.csv,.csv,1.274,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/185.csv,.csv,1.275,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/186.csv,.csv,1.275,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/187.csv,.csv,1.274,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/188.csv,.csv,1.274,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/189.csv,.csv,1.274,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/19.csv,.csv,1.273,2019-01-31T20:11:52,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/190.csv,.csv,1.274,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/191.csv,.csv,1.274,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/192.csv,.csv,1.275,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
DataSets/XJTU-SY/40Hz10kN/Bearing3_4/193.csv,.csv,1.274,2019-01-31T20:12:18,DataSets,metric_or_log_candidate,False,True,candidate_metric_source
